gama1,gama2,beta1,beta2,N1,N2,mn,Fn,kesai,an,E,nu,Pmax,a_len
2.5427650309568928,2.9840637906955028,-21.951767736086246,8.368109002029975,36,40,4.687389961596315,14985.527269757713,6.669234717867475,22.66038865007626,182537.59639566558,0.2989373416127745,706.5461523747335,18.56567165660213
4.3586911464496065,4.759108922486572,-28.92508400184427,1.4471331731390826,26,60,3.302706529051676,59219.221811202675,-4.69599620243457,20.98037603741897,218240.65461526797,0.3081553646517452,1357.1857721518875,32.87789936904459
0.14847258282592382,4.141919276292732,-28.246630192358243,10.385161629750435,20,57,6.615262344015674,79093.70214076234,8.259697637000187,21.798272862300603,191287.10873958634,0.23139310854740458,1155.2760257820275,30.58213945885063
3.998511996973874,5.8503439618234845,-15.520438433768916,18.118165002711436,26,83,6.180952132576256,91297.01523513903,-6.002538720238027,24.77245147268485,182777.16198579,0.24189760311056843,881.1167357785213,47.45254051647485
1.9048898655468354,6.913188318657358,-5.819298337657305,28.310264023456256,33,75,7.032980199255492,92259.59279465601,-8.275672115637937,20.52226598808473,185359.0998116829,0.33936981576233816,1017.7066668775334,36.41146400076074
3.411299359904657,3.219453557617596,-9.615247458425568,5.448350966189452,29,77,3.173245144877724,87844.46489159556,4.231130244922117,24.104471753402244,213768.19129088154,0.26726004655385,1391.5247074367946,43.95355963785754
0.4089279246500641,2.7215772860864487,-9.766974866178696,-22.24492095365732,32,48,2.0301265612971653,70535.50958565078,-2.4948787671367176,24.55007378510856,214651.76205994308,0.2674007619940755,1509.0701990486027,47.24108633690616
2.916374586146504,7.720112940090411,-0.8909232361336983,-12.520950000820765,31,89,3.545255507614794,47452.39597876931,-9.071976757431795,23.550862139462918,190120.85770926735,0.2713503458674527,1228.6904333194643,22.98491514575223
2.9041768191745345,7.825554901193593,19.56946189103602,-11.196614491171381,34,89,7.800854120215742,41554.24471123182,0.09348222088549818,19.942903297317294,204801.04999083994,0.20883347556157042,471.05852367826446,64.89944103869834
0.7531117212033066,4.599492539542896,29.02297610141568,-8.55484015337841,39,58,6.313013905781284,46380.52342849337,1.2732938374909093,22.44900962412761,186252.46272712995,0.3437421596276441,502.11359989127817,66.41061830798158
4.56597080577283,7.17939654864916,-14.471842469556721,-2.4806267580082846,29,73,5.413072433797027,79685.16845109404,-9.040559767584384,19.721913583266772,187566.63260951187,0.33536251806991835,1325.7705674825147,27.43227851962564
1.9251984708292402,4.741530864827105,15.934954915856459,-19.360080041980105,39,48,2.3114225236112174,14386.50827511843,-6.518473285598697,19.93072135615732,207782.88448932196,0.3067357987355306,1185.3398642536597,14.329524834647456
1.4597740873131944,5.791771357512561,-14.228015436064608,15.983733805765844,26,85,6.2735977439276605,38060.237169002736,3.3121036077725723,19.35162948319393,200637.92309689292,0.21100744201366498,652.09710332704,49.74434137372257
4.104683045585371,3.4040080450960426,26.636569184757988,26.430363412616387,28,67,2.010088211235821,72326.98428875874,7.766394382269052,21.021801172116525,197455.9294706377,0.3199254048973573,2148.9363723533784,22.603552992295853
